like_count,quote_count,reply_count,retweet_count,tweet_id
1668.0,0.0,14.0,858.0,675483430902214656
1364.0,0.0,7.0,504.0,675432746517426176
1533.0,1.0,8.0,458.0,675372240448454658
943.0,0.0,2.0,196.0,675362609739206656
29538.0,197.0,525.0,14932.0,675354435921575936
3535.0,0.0,78.0,2005.0,675349384339542016
2489.0,1.0,12.0,1137.0,675334060156301312
3179.0,0.0,43.0,1389.0,675166823650848770
5606.0,3.0,46.0,2267.0,675153376133427200
3356.0,0.0,40.0,1504.0,675149409102012420
841.0,0.0,7.0,200.0,675147105808306176
1058.0,0.0,3.0,257.0,675146535592706048
1919.0,0.0,12.0,786.0,675145476954566656
1168.0,0.0,13.0,414.0,675135153782571009
1742.0,0.0,16.0,691.0,675113801096802304
869.0,0.0,5.0,213.0,675111688094527488
2524.0,0.0,21.0,1000.0,675109292475830276
930.0,0.0,10.0,276.0,675047298674663426
2427.0,0.0,36.0,1048.0,675015141583413248
877.0,0.0,9.0,202.0,675006312288268288
1395.0,0.0,9.0,406.0,675003128568291329
1997.0,0.0,26.0,958.0,674999807681908736
766.0,0.0,9.0,319.0,674805413498527744
2709.0,0.0,21.0,754.0,674800520222154752
2230.0,0.0,35.0,955.0,674793399141146624
988.0,0.0,5.0,219.0,674790488185167872
720.0,0.0,8.0,182.0,674788554665512960
1810.0,0.0,24.0,1051.0,674781762103414784
992.0,0.0,5.0,415.0,674774481756377088
1636.0,0.0,10.0,693.0,674767892831932416
700.0,0.0,5.0,201.0,674764817387900928
1228.0,0.0,11.0,384.0,674754018082705410
1314.0,0.0,4.0,402.0,674752233200820224
1261.0,0.0,12.0,469.0,674743008475090944
431.0,0.0,2.0,45.0,674742531037511680
969.0,0.0,14.0,328.0,674739953134403584
582.0,0.0,8.0,81.0,674737130913071104
1027.0,0.0,23.0,413.0,674690135443775488
1451.0,0.0,14.0,570.0,674670581682434048
813.0,0.0,5.0,206.0,674664755118911488
1284.0,0.0,8.0,430.0,674646392044941312
933.0,0.0,14.0,243.0,674644256330530816
1521.0,0.0,11.0,515.0,674638615994089473
1346.0,0.0,7.0,503.0,674632714662858753
841.0,0.0,2.0,87.0,674606911342424069
5581.0,1.0,33.0,1791.0,674468880899788800
958.0,0.0,8.0,315.0,674447403907457024
987.0,0.0,10.0,346.0,674436901579923456
1286.0,0.0,12.0,468.0,674422304705744896
611.0,0.0,7.0,117.0,674416750885273600
1070.0,0.0,6.0,403.0,674410619106390016
1337.0,3.0,17.0,490.0,674394782723014656
767.0,0.0,15.0,280.0,674372068062928900
507.0,0.0,1.0,67.0,674330906434379776
1258.0,0.0,24.0,452.0,674318007229923329
10169.0,5.0,135.0,6059.0,674307341513269249
13215.0,113.0,117.0,5160.0,674291837063053312
1397.0,1.0,13.0,645.0,674271431610523648
826.0,0.0,5.0,204.0,674269164442398721
1463.0,0.0,26.0,735.0,674265582246694913
1181.0,0.0,7.0,385.0,674262580978937856
1308.0,0.0,10.0,469.0,674255168825880576
683.0,0.0,2.0,144.0,674082852460433408
891.0,2.0,4.0,246.0,674075285688614912
5745.0,8.0,44.0,1916.0,674063288070742018
2956.0,0.0,16.0,1133.0,674053186244734976
1294.0,0.0,17.0,432.0,674051556661161984
1267.0,0.0,13.0,567.0,674045139690631169
637.0,0.0,7.0,111.0,674042553264685056
983.0,1.0,12.0,370.0,674038233588723717
760.0,0.0,7.0,181.0,674036086168010753
1587.0,0.0,22.0,1088.0,674024893172875264
1019.0,0.0,12.0,266.0,674019345211760640
1391.0,0.0,9.0,563.0,674014384960745472
1085.0,0.0,5.0,305.0,674008982932058114
1753.0,0.0,14.0,843.0,673956914389192708
1059.0,0.0,6.0,328.0,673919437611909120
2854.0,1.0,20.0,1439.0,673906403526995968
845.0,0.0,3.0,222.0,673887867907739649
2791.0,0.0,24.0,672.0,673716320723169284
3168.0,1.0,59.0,1818.0,673715861853720576
942.0,0.0,13.0,266.0,673711475735838725
755.0,0.0,12.0,236.0,673709992831262724
954.0,0.0,12.0,257.0,673708611235921920
989.0,1.0,11.0,346.0,673707060090052608
1125.0,0.0,1.0,359.0,673705679337693185
1283.0,0.0,10.0,502.0,673700254269775872
3520.0,1.0,42.0,1702.0,673697980713705472
1547.0,0.0,8.0,574.0,673689733134946305
1127.0,0.0,19.0,440.0,673688752737402881
1277.0,0.0,10.0,377.0,673686845050527744
1229.0,1.0,19.0,418.0,673680198160809984
1131.0,0.0,9.0,329.0,673662677122719744
651.0,0.0,7.0,201.0,673656262056419329
996.0,0.0,5.0,314.0,673636718965334016
1427.0,0.0,14.0,632.0,673612854080196609
1070.0,0.0,6.0,317.0,673583129559498752
737.0,0.0,6.0,240.0,673580926094458881
1235.0,0.0,20.0,489.0,673576835670777856
931.0,0.0,5.0,268.0,673363615379013632
1289.0,0.0,20.0,594.0,673359818736984064
1347.0,0.0,7.0,498.0,673355879178194945
1497.0,0.0,9.0,477.0,673352124999274496
687.0,1.0,0.0,185.0,673350198937153538
2235.0,0.0,13.0,1107.0,673345638550134785
861.0,0.0,4.0,236.0,673343217010679808
1141.0,0.0,10.0,493.0,673342308415348736
11997.0,92.0,109.0,6909.0,673320132811366400
783.0,0.0,5.0,217.0,673317986296586240
6744.0,85.0,56.0,2761.0,673295268553605120
960.0,0.0,8.0,313.0,673270968295534593
1280.0,1.0,11.0,619.0,673240798075449344
1980.0,0.0,7.0,725.0,673213039743795200
1494.0,0.0,18.0,551.0,673148804208660480
1759.0,0.0,16.0,632.0,672997845381865473
846.0,0.0,8.0,255.0,672995267319328768
879.0,0.0,8.0,254.0,672988786805112832
1120.0,0.0,12.0,471.0,672984142909456390
1632.0,0.0,19.0,894.0,672980819271634944
1499.0,0.0,18.0,786.0,672975131468300288
841.0,0.0,17.0,307.0,672970152493887488
1188.0,0.0,11.0,474.0,672968025906282496
1263.0,0.0,13.0,557.0,672964561327235073
1234.0,0.0,8.0,426.0,672902681409806336
797.0,1.0,8.0,364.0,672898206762672129
1373.0,0.0,10.0,733.0,672884426393653248
910.0,1.0,13.0,306.0,672877615439593473
1160.0,0.0,11.0,505.0,672834301050937345
1110.0,0.0,5.0,420.0,672828477930868736
875.0,0.0,10.0,274.0,672640509974827008
1151.0,0.0,9.0,424.0,672622327801233409
1091.0,0.0,12.0,512.0,672614745925664768
972.0,0.0,21.0,338.0,672609152938721280
975.0,0.0,11.0,339.0,672604026190569472
1182.0,0.0,10.0,533.0,672594978741354496
848.0,0.0,3.0,288.0,672591762242805761
644.0,0.0,5.0,157.0,672591271085670400
904.0,0.0,7.0,319.0,672538107540070400
554.0,0.0,5.0,147.0,672523490734551040
991.0,0.0,18.0,376.0,672488522314567680
993.0,0.0,11.0,521.0,672482722825261057
641.0,0.0,7.0,111.0,672481316919734272
1297.0,1.0,12.0,609.0,672475084225949696
1195.0,0.0,8.0,451.0,672466075045466113
5738.0,0.0,62.0,2944.0,672272411274932228
1318.0,0.0,15.0,540.0,672267570918129665
1012.0,0.0,7.0,288.0,672264251789176834
2521.0,0.0,26.0,1331.0,672256522047614977
1276.0,0.0,17.0,654.0,672254177670729728
1536.0,1.0,10.0,525.0,672248013293752320
609.0,0.0,6.0,133.0,672245253877968896
807.0,0.0,8.0,277.0,672239279297454080
1625.0,1.0,9.0,877.0,672231046314901505
703.0,1.0,6.0,176.0,672222792075620352
1998.0,0.0,32.0,1012.0,672205392827572224
909.0,0.0,9.0,320.0,672169685991993344
767.0,0.0,11.0,304.0,672160042234327040
1553.0,0.0,15.0,599.0,672139350159835138
2122.0,0.0,18.0,995.0,672125275208069120
880.0,0.0,8.0,328.0,672095186491711488
841.0,0.0,9.0,320.0,672082170312290304
1142.0,0.0,15.0,440.0,672068090318987265
7638.0,108.0,73.0,3686.0,671896809300709376
1178.0,1.0,3.0,486.0,671891728106971137
3118.0,0.0,23.0,1215.0,671882082306625538
1250.0,0.0,5.0,576.0,671879137494245376
1108.0,0.0,5.0,480.0,671874878652489728
1000.0,0.0,4.0,422.0,671866342182637568
795.0,0.0,8.0,376.0,671855973984772097
6332.0,70.0,48.0,3008.0,671789708968640512
1052.0,0.0,9.0,435.0,671768281401958400
1497.0,0.0,16.0,777.0,671763349865160704
1212.0,0.0,9.0,667.0,671744970634719232
676.0,1.0,3.0,202.0,671743150407421952
1292.0,0.0,11.0,659.0,671735591348891648
7515.0,1.0,82.0,3817.0,671729906628341761
11411.0,0.0,90.0,6331.0,671561002136281088
811.0,0.0,8.0,183.0,671550332464455680
1206.0,0.0,12.0,499.0,671547767500775424
1735.0,0.0,17.0,890.0,671544874165002241
966.0,1.0,10.0,487.0,671542985629241344
836.0,0.0,11.0,337.0,671538301157904385
1036.0,0.0,9.0,345.0,671536543010570240
901.0,0.0,6.0,497.0,671533943490011136
741.0,0.0,4.0,219.0,671528761649688577
1223.0,0.0,11.0,454.0,671520732782923777
833.0,1.0,5.0,254.0,671518598289059840
1428.0,0.0,9.0,606.0,671511350426865664
6251.0,0.0,58.0,3136.0,671504605491109889
828.0,2.0,6.0,392.0,671497587707535361
886.0,0.0,6.0,415.0,671488513339211776
512.0,0.0,4.0,173.0,671486386088865792
679.0,0.0,2.0,197.0,671485057807351808
1282.0,1.0,9.0,657.0,671390180817915904
981.0,0.0,10.0,257.0,671362598324076544
351.0,0.0,2.0,133.0,671357843010908160
421.0,0.0,1.0,105.0,671355857343524864
835.0,0.0,13.0,371.0,671347597085433856
642.0,0.0,6.0,179.0,671186162933985280
979.0,0.0,5.0,284.0,671182547775299584
782.0,0.0,7.0,301.0,671166507850801152
1461.0,4.0,12.0,970.0,671163268581498880
313.0,0.0,2.0,69.0,671159727754231808
626.0,0.0,2.0,186.0,671154572044468225
589.0,0.0,2.0,129.0,671151324042559489
586.0,0.0,7.0,192.0,671147085991960577
1024.0,0.0,9.0,572.0,671141549288370177
822.0,1.0,3.0,345.0,671138694582165504
655.0,0.0,5.0,163.0,671134062904504320
3094.0,0.0,31.0,2194.0,671122204919246848
1217.0,0.0,12.0,675.0,671115716440031232
1008.0,0.0,4.0,379.0,671109016219725825
969.0,0.0,2.0,245.0,670995969505435648
22111.0,98.0,77.0,7585.0,670842764863651840
524.0,1.0,4.0,167.0,670840546554966016
984.0,0.0,9.0,599.0,670838202509447168
382.0,0.0,0.0,108.0,670833812859932673
647.0,0.0,6.0,186.0,670832455012716544
4881.0,2.0,52.0,3518.0,670826280409919488
677.0,0.0,4.0,162.0,670823764196741120
545.0,0.0,6.0,83.0,670822709593571328
2794.0,3.0,23.0,1325.0,670815497391357952
984.0,0.0,7.0,232.0,670811965569282048
1050.0,0.0,7.0,429.0,670807719151067136
1742.0,1.0,16.0,825.0,670804601705242624
302.0,0.0,0.0,78.0,670803562457407488
661.0,2.0,8.0,205.0,670797304698376195
735.0,0.0,5.0,238.0,670792680469889025
586.0,0.0,4.0,210.0,670789397210615808
531.0,0.0,3.0,172.0,670786190031921152
725.0,0.0,7.0,330.0,670783437142401025
1355.0,0.0,19.0,662.0,670782429121134593
704.0,0.0,1.0,250.0,670780561024270336
298.0,0.0,7.0,62.0,670778058496974848
960.0,0.0,6.0,372.0,670764103623966721
393.0,0.0,2.0,89.0,670755717859713024
851.0,0.0,13.0,447.0,670733412878163972
738.0,0.0,4.0,314.0,670727704916926465
1058.0,0.0,10.0,421.0,670717338665226240
687.0,1.0,8.0,320.0,670704688707301377
521.0,0.0,4.0,210.0,670691627984359425
668.0,0.0,5.0,243.0,670679630144274432
215.0,1.0,3.0,35.0,670676092097810432
9480.0,1.0,51.0,4331.0,670668383499735048
1342.0,0.0,7.0,634.0,670474236058800128
317.0,1.0,1.0,77.0,670468609693655041
856.0,0.0,12.0,469.0,670465786746662913
490.0,0.0,13.0,175.0,670452855871037440
1076.0,0.0,8.0,571.0,670449342516494336
6064.0,27.0,28.0,1748.0,670444955656130560
581.0,1.0,3.0,176.0,670442337873600512
941.0,0.0,11.0,438.0,670435821946826752
1259.0,0.0,10.0,563.0,670434127938719744
296.0,0.0,2.0,100.0,670433248821026816
1235.0,0.0,6.0,524.0,670428280563085312
465.0,0.0,4.0,142.0,670427002554466305
1148.0,0.0,16.0,554.0,670421925039075328
542.0,0.0,8.0,265.0,670420569653809152
501.0,0.0,7.0,282.0,670417414769758208
1796.0,0.0,18.0,773.0,670411370698022913
488.0,0.0,4.0,189.0,670408998013820928
378.0,0.0,3.0,130.0,670403879788544000
495.0,0.0,4.0,174.0,670385711116361728
669.0,1.0,4.0,238.0,670374371102445568
290.0,0.0,2.0,56.0,670361874861563904
374.0,0.0,4.0,96.0,670338931251150849
3473.0,18.0,15.0,1068.0,670319130621435904
384.0,0.0,2.0,107.0,670303360680108032
622.0,0.0,2.0,250.0,670290420111441920
913.0,0.0,18.0,280.0,670093938074779648
623.0,1.0,10.0,219.0,670086499208155136
1957.0,0.0,19.0,1059.0,670079681849372674
1388.0,0.0,12.0,681.0,670073503555706880
555.0,0.0,4.0,205.0,670069087419133954
670.0,0.0,8.0,291.0,670061506722140161
592.0,0.0,3.0,280.0,670055038660800512
576.0,0.0,6.0,153.0,670046952931721218
662.0,0.0,2.0,97.0,670040295598354432
527.0,0.0,3.0,240.0,670037189829525505
296.0,0.0,4.0,77.0,670003130994700288
288.0,1.0,3.0,70.0,669993076832759809
396.0,0.0,0.0,134.0,669972011175813120
272.0,0.0,1.0,43.0,669970042633789440
445.0,0.0,3.0,134.0,669942763794931712
340.0,0.0,2.0,82.0,669926384437997569
202.0,0.0,1.0,50.0,669923323644657664
711.0,0.0,1.0,342.0,669753178989142016
229.0,0.0,2.0,55.0,669749430875258880
449.0,0.0,9.0,75.0,669684865554620416
338.0,0.0,3.0,94.0,669683899023405056
312.0,0.0,3.0,116.0,669682095984410625
588.0,0.0,7.0,245.0,669680153564442624
715.0,0.0,10.0,369.0,669661792646373376
3134.0,0.0,16.0,1576.0,669625907762618368
848.0,0.0,3.0,317.0,669603084620980224
448.0,0.0,4.0,134.0,669597912108789760
1324.0,0.0,10.0,806.0,669583744538451968
388.0,0.0,4.0,120.0,669573570759163904
1410.0,0.0,8.0,886.0,669571471778410496
202.0,1.0,2.0,45.0,669567591774625800
337.0,0.0,4.0,105.0,669564461267722241
312.0,0.0,2.0,62.0,669393256313184256
1181.0,0.0,8.0,635.0,669375718304980992
437.0,0.0,5.0,148.0,669371483794317312
407.0,0.0,5.0,131.0,669367896104181761
558.0,0.0,4.0,202.0,669363888236994561
332.0,0.0,1.0,103.0,669359674819481600
2397.0,1.0,26.0,1095.0,669354382627049472
565.0,0.0,3.0,231.0,669353438988365824
382.0,0.0,4.0,157.0,669351434509529089
908.0,1.0,9.0,367.0,669328503091937280
498.0,0.0,3.0,102.0,669327207240699904
440.0,0.0,3.0,182.0,669324657376567296
1060.0,1.0,9.0,348.0,669216679721873412
386.0,0.0,3.0,135.0,669214165781868544
892.0,0.0,5.0,409.0,669203728096960512
575.0,0.0,6.0,266.0,669037058363662336
651.0,0.0,7.0,325.0,669015743032369152
512.0,0.0,8.0,209.0,669006782128353280
18718.0,242.0,135.0,5536.0,669000397445533696
391.0,0.0,4.0,191.0,668994913074286592
660.0,0.0,5.0,294.0,668992363537309700
596.0,1.0,14.0,288.0,668989615043424256
801.0,0.0,6.0,391.0,668988183816871936
479.0,1.0,2.0,140.0,668986018524233728
485.0,0.0,2.0,259.0,668981893510119424
706.0,0.0,3.0,293.0,668979806671884288
1158.0,0.0,6.0,498.0,668975677807423489
127.0,0.0,0.0,18.0,668967877119254528
620.0,0.0,2.0,210.0,668960084974809088
241.0,0.0,1.0,63.0,668955713004314625
227.0,0.0,2.0,50.0,668932921458302977
275.0,0.0,4.0,87.0,668902994700836864
354.0,0.0,3.0,126.0,668892474547511297
477.0,0.0,5.0,268.0,668872652652679168
410.0,0.0,3.0,139.0,668852170888998912
383.0,0.0,3.0,112.0,668826086256599040
494.0,0.0,8.0,227.0,668815180734689280
632.0,0.0,3.0,325.0,668779399630725120
474.0,0.0,2.0,190.0,668655139528511488
776.0,0.0,10.0,459.0,668645506898350081
789.0,0.0,8.0,447.0,668643542311546881
945.0,1.0,9.0,467.0,668641109086707712
921.0,0.0,9.0,435.0,668636665813057536
2472.0,1.0,36.0,1385.0,668633411083464705
621.0,0.0,10.0,281.0,668631377374486528
281.0,0.0,1.0,97.0,668627278264475648
330.0,0.0,1.0,112.0,668625577880875008
1249.0,0.0,6.0,655.0,668623201287675904
181.0,1.0,1.0,35.0,668620235289837568
544.0,0.0,7.0,271.0,668614819948453888
1479.0,2.0,33.0,925.0,668587383441514497
206.0,0.0,0.0,46.0,668567822092664832
452.0,0.0,4.0,197.0,668544745690562560
403.0,0.0,2.0,182.0,668542336805281792
225.0,0.0,1.0,60.0,668537837512433665
404.0,0.0,7.0,189.0,668528771708952576
280.0,0.0,8.0,87.0,668507509523615744
360.0,0.0,6.0,115.0,668496999348633600
372.0,0.0,3.0,208.0,668484198282485761
397.0,0.0,3.0,128.0,668480044826800133
772.0,0.0,10.0,443.0,668466899341221888
557.0,0.0,5.0,255.0,668297328638447616
213.0,0.0,0.0,28.0,668291999406125056
436.0,0.0,4.0,119.0,668286279830867968
723.0,0.0,6.0,198.0,668274247790391296
486.0,0.0,4.0,206.0,668268907921326080
1154.0,0.0,11.0,518.0,668256321989451776
844.0,0.0,9.0,408.0,668248472370458624
5457.0,0.0,19.0,2433.0,668237644992782336
247.0,0.0,3.0,84.0,668226093875376128
452.0,0.0,1.0,169.0,668221241640230912
489.0,0.0,8.0,172.0,668204964695683073
577.0,0.0,1.0,170.0,668190681446379520
425.0,0.0,2.0,161.0,668171859951755264
440.0,0.0,4.0,272.0,668154635664932864
511.0,1.0,2.0,239.0,668142349051129856
587.0,0.0,3.0,208.0,668113020489474048
1115.0,1.0,7.0,695.0,667937095915278337
265.0,0.0,2.0,95.0,667924896115245057
184.0,0.0,2.0,45.0,667915453470232577
431.0,0.0,1.0,245.0,667911425562669056
762.0,0.0,7.0,334.0,667902449697558528
1651.0,2.0,13.0,909.0,667886921285246976
731.0,0.0,3.0,401.0,667885044254572545
349.0,0.0,1.0,101.0,667878741721415682
553.0,0.0,1.0,339.0,667873844930215936
2720.0,15.0,17.0,902.0,667866724293877760
221.0,0.0,2.0,69.0,667861340749471744
256.0,0.0,2.0,55.0,667832474953625600
931.0,0.0,4.0,421.0,667806454573760512
284.0,0.0,1.0,82.0,667801013445750784
610.0,0.0,1.0,285.0,667793409583771648
363.0,0.0,3.0,210.0,667782464991965184
204.0,0.0,3.0,44.0,667773195014021121
373.0,0.0,3.0,184.0,667766675769573376
324.0,0.0,1.0,128.0,667728196545200128
423.0,0.0,4.0,269.0,667724302356258817
0.0,0.0,0.0,29.0,667550904950915073
0.0,0.0,0.0,26.0,667550882905632768
5116.0,41.0,63.0,1964.0,667549055577362432
302.0,0.0,6.0,108.0,667546741521195010
763.0,0.0,9.0,459.0,667544320556335104
176.0,0.0,0.0,58.0,667538891197542400
719.0,0.0,2.0,446.0,667534815156183040
412.0,0.0,6.0,207.0,667530908589760512
1508.0,0.0,15.0,970.0,667524857454854144
332.0,0.0,1.0,166.0,667517642048163840
6073.0,126.0,42.0,1867.0,667509364010450944
485.0,0.0,2.0,195.0,667502640335572993
458.0,1.0,6.0,232.0,667495797102141441
459.0,0.0,3.0,190.0,667491009379606528
225.0,0.0,1.0,85.0,667470559035432960
171.0,0.0,2.0,53.0,667455448082227200
279.0,0.0,5.0,74.0,667453023279554560
683.0,0.0,7.0,490.0,667443425659232256
396.0,0.0,3.0,200.0,667437278097252352
267.0,0.0,3.0,77.0,667435689202614272
412.0,0.0,4.0,197.0,667405339315146752
168.0,0.0,3.0,50.0,667393430834667520
328.0,0.0,1.0,145.0,667369227918143488
425.0,0.0,3.0,210.0,667211855547486208
546.0,0.0,6.0,228.0,667200525029539841
333.0,0.0,4.0,86.0,667192066997374976
643.0,0.0,5.0,334.0,667188689915760640
12560.0,304.0,103.0,5288.0,667182792070062081
166.0,1.0,0.0,48.0,667177989038297088
527.0,0.0,5.0,389.0,667176164155375616
218.0,0.0,1.0,70.0,667174963120574464
186.0,0.0,2.0,72.0,667171260800061440
2383.0,0.0,33.0,973.0,667165590075940865
219.0,0.0,2.0,50.0,667160273090932737
42342.0,368.0,293.0,14643.0,667152164079423490
4021.0,52.0,34.0,1877.0,667138269671505920
286.0,0.0,3.0,107.0,667119796878725120
287.0,0.0,0.0,106.0,667090893657276420
352.0,0.0,3.0,104.0,667073648344346624
72.0,0.0,0.0,13.0,667070482143944705
143.0,0.0,3.0,40.0,667065535570550784
192.0,0.0,2.0,45.0,667062181243039745
163.0,0.0,3.0,43.0,667044094246576128
395.0,0.0,3.0,187.0,667012601033924608
214.0,0.0,0.0,79.0,666996132027977728
2249.0,26.0,17.0,847.0,666983947667116034
702.0,0.0,3.0,474.0,666837028449972224
185.0,1.0,1.0,66.0,666835007768551424
221.0,0.0,1.0,79.0,666826780179869698
444.0,1.0,2.0,212.0,666817836334096384
206.0,0.0,0.0,79.0,666804364988780544
658.0,1.0,7.0,411.0,666786068205871104
327.0,0.0,1.0,169.0,666781792255496192
305.0,0.0,0.0,150.0,666776908487630848
209.0,0.0,1.0,60.0,666739327293083650
371.0,0.0,8.0,182.0,666701168228331520
161.0,0.0,0.0,42.0,666691418707132416
994.0,4.0,13.0,526.0,666649482315059201
208.0,0.0,4.0,70.0,666644823164719104
448.0,0.0,1.0,182.0,666454714377183233
90.0,0.0,1.0,19.0,666447344410484738
106.0,0.0,0.0,40.0,666437273139982337
139.0,1.0,1.0,42.0,666435652385423360
278.0,0.0,5.0,160.0,666430724426358785
139.0,0.0,1.0,67.0,666428276349472768
273.0,0.0,1.0,92.0,666421158376562688
108.0,0.0,0.0,39.0,666418789513326592
372.0,0.0,3.0,262.0,666411507551481857
93.0,0.0,0.0,30.0,666407126856765440
147.0,0.0,3.0,69.0,666396247373291520
163.0,0.0,2.0,73.0,666373753744588802
651.0,0.0,7.0,471.0,666362758909284353
179.0,0.0,1.0,58.0,666353288456101888
246.0,0.0,3.0,125.0,666345417576210432
168.0,0.0,1.0,79.0,666337882303524864
427.0,1.0,5.0,291.0,666293911632134144
123.0,0.0,1.0,57.0,666287406224695296
152.0,0.0,0.0,68.0,666273097616637952
100.0,0.0,2.0,38.0,666268910803644416
12916.0,118.0,108.0,5494.0,666104133288665088
66.0,0.0,0.0,11.0,666102155909144576
134.0,0.0,1.0,53.0,666099513787052032
143.0,0.0,0.0,63.0,666094000022159362
93.0,0.0,2.0,37.0,666082916733198337
274.0,0.0,2.0,132.0,666073100786774016
127.0,0.0,1.0,51.0,666071193221509120
400.0,0.0,3.0,181.0,666063827256086533
99.0,0.0,3.0,47.0,666058600524156928
249.0,0.0,2.0,112.0,666057090499244032
367.0,0.0,1.0,196.0,666055525042405380
1030.0,1.0,11.0,706.0,666051853826850816
115.0,0.0,0.0,50.0,666050758794694657
89.0,0.0,9.0,37.0,666049248165822465
247.0,2.0,1.0,115.0,666044226329800704
100.0,0.0,1.0,36.0,666033412701032449
112.0,0.0,0.0,39.0,666029285002620928
2293.0,30.0,20.0,423.0,666020888022790149
